阶段A,阶段B,阶段C,B线润叶加水流量,B线润叶回风温度蒸汽阀开度,B线润叶注入蒸汽流量,B线润叶前温度仪实际值,B线润叶回风温度,,B线加料入口蒸汽阀门开度,叶片B线TBL注入蒸汽流量实际值,B线加料加水瞬时流量,叶片B加料机出口温度[℃],,燃烧炉出口工艺气温度实际值,风选出口水分仪水分实际值
2021-12-02 11:46:00.000,2021-12-09 18:21:00.000,2021-12-08 10:50:00.000,0.308654636,0,0.611690164,21.61458206,59.5206871,,20,357.0408325,28.42913246,44.62384033,,162.9998627,12.16663742
2021-12-02 11:47:00.000,2021-12-09 18:23:00.000,2021-12-08 10:53:00.000,0.345935792,0,0.611690164,21.73032379,58.82049942,,20,347.7492065,28.41233253,45.08102036,,163.4998627,12.2998457
2021-12-02 11:48:00.000,2021-12-09 18:26:00.000,2021-12-08 10:57:00.000,0.323377609,0,0.611690164,21.75926018,58.07666397,,20,350.8200073,28.33043289,44.63541412,,162.8009796,12.15124798
2021-12-02 11:49:00.000,2021-12-09 18:28:00.000,2021-12-08 11:00:00.000,0.337043583,0,0.611690164,21.70138931,57.36311722,,20,354.4586487,28.29917717,44.16088104,,163.2855225,12.10681152
2021-12-02 11:50:00.000,2021-12-09 18:31:00.000,2021-12-08 11:03:00.000,0.346700937,0,0.611690164,21.73032379,56.62460709,,20,361.927887,21.78129768,44.96527863,,163.0930939,12.16942406
2021-12-02 11:51:00.000,2021-12-09 18:33:00.000,2021-12-08 11:07:00.000,0.347050786,0,0.611690164,21.78819466,55.95627594,,20,359.7390747,19.39426613,44.40972137,,162.8004608,12.17759037
2021-12-02 11:52:00.000,2021-12-09 18:36:00.000,2021-12-08 11:10:00.000,0.30604437,0,0.611690164,21.67245293,55.68480682,,20,267.114563,25.44621849,44.64120483,,162.6975555,12.18131542
2021-12-02 11:53:00.000,2021-12-09 18:38:00.000,2021-12-08 11:13:00.000,0.335945785,0,0.611690164,21.73032379,55.45700073,,20,266.887146,28.33076477,44.07407379,,162.2355804,12.14343929
2021-12-02 11:54:00.000,2021-12-09 18:41:00.000,2021-12-08 11:17:00.000,0.332236946,0,0.611690164,21.78819466,54.3602829,,20,0.166334376,28.36490631,44.34606552,,162.4919281,12.28522873
2021-12-02 11:55:00.000,2021-12-09 18:43:00.000,2021-12-08 11:20:00.000,0.335306615,0,193.5056763,21.75926018,53.4005928,,20,0.124034762,28.29515266,44.24768448,,162.7094879,12.17828941
2021-12-02 11:56:00.000,2021-12-09 18:46:00.000,2021-12-08 11:23:00.000,0.327429682,0,214.7672882,21.81712914,52.82946777,,20,0.202797472,25.33946991,44.13194656,,162.1514282,12.16124439
2021-12-02 11:57:00.000,2021-12-09 18:49:00.000,2021-12-08 11:27:00.000,0.344101429,0,201.2930603,21.84606552,53.41324234,,20,0.378842115,25.96112442,44.1955986,,162.4676056,12.1997776
2021-12-02 11:58:00.000,2021-12-09 18:51:00.000,2021-12-08 11:30:00.000,0.346950203,0,85.77178192,21.5567131,55.4510994,,20,0.326678157,31.40524864,44.02199173,,162.2507477,12.23542404
2021-12-02 11:59:00.000,2021-12-09 18:54:00.000,2021-12-08 11:34:00.000,0.342842251,0,0.644368172,21.64351845,57.34682465,,20,0.196873114,30.91262627,44.21295929,,163.4593353,12.11285496
2021-12-02 12:00:00.000,2021-12-09 18:56:00.000,2021-12-08 11:37:00.000,0.335752308,0,0.611700654,21.64351845,58.01939392,,20,0.320423186,31.99896812,43.97569656,,167.4177856,-0.297739059
2021-12-02 12:01:00.000,2021-12-09 18:59:00.000,2021-12-08 11:40:00.000,0.346612692,0,0.611690164,21.67245293,57.94228745,,20,0.185113698,34.45909119,44.23611069,,161.7521973,-0.688339651
2021-12-02 12:02:00.000,2021-12-09 19:01:00.000,2021-12-10 08:09:00.000,0.343840957,0,0.611690164,21.58564758,57.62869263,,20,0.221123815,34.48696899,44.79166412,,145.147049,-1.287535071
2021-12-02 12:03:00.000,2021-12-09 19:04:00.000,2021-12-10 08:12:00.000,0.347134739,0,0.611690164,21.09375,57.19685745,,20,0.047913611,30.89273071,44.62963104,,148.5849457,-1.299446106
2021-12-02 12:04:00.000,2021-12-09 19:06:00.000,2021-12-10 08:15:00.000,83.53253174,0,231.1113434,20.74652672,56.65354538,,20,0.244464353,28.45264435,44.44444656,,155.5996094,-1.293866038
2021-12-02 12:05:00.000,2021-12-09 19:09:00.000,2021-12-10 08:19:00.000,242.9198303,0,271.302124,21.38310242,55.92701721,,20,0.15061447,32.12183762,44.57175827,,149.4627991,-1.292894363
2021-12-02 12:06:00.000,2021-12-09 19:11:00.000,2021-12-10 08:22:00.000,247.3248749,0,270.2034607,20.94907379,55.4296875,,20,0.107069023,26.13424873,44.71643448,,150.8829651,-1.384207845
2021-12-02 12:07:00.000,2021-12-09 19:14:00.000,2021-12-10 08:25:00.000,248.0063324,0,270.1974487,21.03587914,55.05950546,,0,0.249627978,26.12798309,44.51388931,,155.7407074,-0.635521114
2021-12-02 12:08:00.000,2021-12-09 19:17:00.000,2021-12-10 08:29:00.000,247.128006,0,271.2752686,20.92013931,55.03748703,,0,0.180461973,26.21284485,40.32986069,,158.0926514,-0.626312554
2021-12-02 12:09:00.000,2021-12-09 19:19:00.000,2021-12-10 08:32:00.000,247.9920502,0,272.1292725,21.38310242,55.14438629,,0,0.145287573,26.10960388,39.64699173,,154.3039856,-0.639541984
2021-12-02 12:10:00.000,2021-12-13 16:44:00.000,2021-12-10 08:36:00.000,247.1969299,0,272.301239,21.26736069,55.19762421,,0,0.611690164,23.48119926,35.94907379,,158.775528,-0.633615732
2021-12-02 12:11:00.000,2021-12-13 16:46:00.000,2021-12-10 08:39:00.000,247.2768555,0,273.462738,20.74652672,55.20558929,,0,0.611690164,23.30436516,35.3125,,159.9584656,-0.65732646
2021-12-02 12:12:00.000,2021-12-13 16:49:00.000,2021-12-10 08:42:00.000,247.2138214,0,271.5541382,20.94907379,55.20972061,,0,178.8850403,23.23015785,34.50810242,,162.1883392,12.34483433
2021-12-02 12:13:00.000,2021-12-13 16:51:00.000,2021-12-10 08:46:00.000,248.6259766,0,272.9609375,21.4120369,55.26163101,,0,0.613865376,23.23621368,32.41897964,,163.8343964,12.05049706
2021-12-02 12:14:00.000,2021-12-13 16:54:00.000,2021-12-10 08:49:00.000,248.2957306,0,273.2026062,20.97801018,55.26610565,,0,0.611690164,24.23328781,29.98263931,,163.1137543,12.35868931
2021-12-02 12:15:00.000,2021-12-13 16:56:00.000,2021-12-10 08:52:00.000,247.7533569,0,272.7311401,20.80439758,55.23827362,,0,0.611690164,24.23321533,29.21875,,163.3144989,12.22735882
2021-12-02 12:16:00.000,2021-12-13 16:59:00.000,2021-12-10 08:56:00.000,247.8417969,25,273.8974609,20.65972328,55.23711395,,0,329.2822876,24.1811409,28.64583206,,163.7389984,12.23573208
2021-12-02 12:17:00.000,2021-12-13 17:01:00.000,2021-12-10 08:59:00.000,247.2733002,25,272.3754272,21.23842621,55.26574326,,0,479.247345,24.13961029,28.1365757,,163.6990814,12.04976654
2021-12-02 12:18:00.000,2021-12-13 17:04:00.000,2021-12-10 09:02:00.000,247.7070313,25,270.8208008,20.89120293,55.23699951,,0,566.7541504,24.15366936,27.3321743,,163.5953979,12.20408821
2021-12-02 12:19:00.000,2021-12-13 17:06:00.000,2021-12-10 09:06:00.000,247.750351,25,271.6313782,20.86226845,55.12550735,,0,692.2111206,24.19526672,27.22222328,,163.5068512,12.12842369
2021-12-02 12:20:00.000,2021-12-13 17:09:00.000,2021-12-10 09:09:00.000,248.1563568,24.88440132,272.3425903,20.83333206,55.08128738,,0,373.003479,24.27303123,27.55787086,,163.1222229,12.36540508
2021-12-02 12:21:00.000,2021-12-13 17:12:00.000,2021-12-10 09:13:00.000,247.4525452,25,273.6101379,20.94907379,55.18722534,,25,372.4043884,18.72117615,27.29745483,,163.1439056,12.19715023
2021-12-02 12:22:00.000,2021-12-13 17:14:00.000,2021-12-10 09:16:00.000,247.1302185,25,274.3839417,20.83333206,55.23923111,,25,389.4133606,11.05039024,34.25347137,,163.3101044,12.13678074
2021-12-02 12:23:00.000,2021-12-13 17:17:00.000,2021-12-10 09:19:00.000,246.8087006,25,273.4065247,20.28356552,55.3057251,,25,388.0499268,21.99641037,40.15625,,163.4306183,12.18480492
2021-12-02 12:24:00.000,2021-12-13 17:19:00.000,2021-12-10 09:23:00.000,247.416153,25,273.2775574,20.92013931,55.27482986,,25,387.0356445,38.27906036,42.12384033,,162.8876495,12.25897312
2021-12-02 12:25:00.000,2021-12-13 17:22:00.000,2021-12-10 09:26:00.000,247.4147034,25,274.4303894,20.92013931,55.17264938,,25,417.2018127,32.51259995,43.37963104,,163.0099335,12.19588947
2021-12-02 12:26:00.000,2021-12-13 17:24:00.000,2021-12-10 09:29:00.000,247.5699463,25,274.2396545,21.12268448,55.00895691,,25,414.7283936,26.53671265,43.87152863,,162.8009796,12.09977818
2021-12-02 12:27:00.000,2021-12-13 17:27:00.000,2021-12-10 09:33:00.000,247.7288055,25,271.8947449,20.54398155,54.91057587,,25,417.2177734,26.54251099,44.20717621,,162.1282806,12.14531326
2021-12-02 12:28:00.000,2021-12-13 17:29:00.000,2021-12-10 09:36:00.000,247.2808533,25,272.2871094,20.80439758,54.86528015,,25,415.0703125,35.74563599,44.28819656,,162.0293732,12.17313004
2021-12-02 12:29:00.000,2021-12-13 17:32:00.000,2021-12-10 09:39:00.000,246.3896942,24.95925331,272.9831848,20.80439758,54.80246735,,25,418.5604553,23.47141457,44.38079071,,162.201004,12.17807961
2021-12-02 12:30:00.000,2021-12-13 17:34:00.000,2021-12-10 09:43:00.000,247.9779816,25,272.2606812,21.00694466,54.81773758,,25,416.7272949,26.05680275,44.29397964,,162.6763763,12.1347971
2021-12-02 12:31:00.000,2021-12-13 17:37:00.000,2021-12-10 09:46:00.000,247.8146057,25,272.7817688,21.32523155,54.80314255,,25,402.099884,32.71409988,44.16088104,,162.1994171,12.09460163
2021-12-02 12:32:00.000,2021-12-13 17:40:00.000,2021-12-10 09:50:00.000,247.2888794,25,273.9102173,20.94907379,54.80030441,,25,388.0452271,29.54200745,44.72222137,,162.0001984,12.17564869
2021-12-02 12:33:00.000,2021-12-13 17:42:00.000,2021-12-10 09:53:00.000,247.1223755,25,273.4035339,21.00694466,54.69342422,,25,393.1978149,23.58026695,44.44444656,,161.9333649,12.06697083
2021-12-02 12:34:00.000,2021-12-13 17:45:00.000,2021-12-10 09:56:00.000,247.2837677,25,273.5730286,21.18055534,54.63505554,,25,416.9496155,29.49238777,44.46759033,,162.0203247,12.08705139
2021-12-02 12:35:00.000,2021-12-13 17:47:00.000,2021-12-10 10:00:00.000,247.1339569,25,272.9892578,20.60185242,54.60284424,,24.99002075,414.212677,35.57666016,44.60069656,,161.7913361,12.14378643
2021-12-02 12:36:00.000,2021-12-13 17:50:00.000,2021-12-10 10:03:00.000,246.9706573,25,272.9967041,21.15162086,54.61339188,,25,417.870636,27.16721916,44.43865967,,161.3176117,12.10030079
2021-12-02 12:37:00.000,2021-12-13 17:52:00.000,2021-12-10 10:06:00.000,247.3038788,25,272.5234375,20.86226845,54.59513092,,25,418.5994568,29.25250626,44.02777863,,161.5051575,12.17849159
2021-12-02 12:38:00.000,2021-12-13 17:55:00.000,2021-12-10 10:10:00.000,247.3266449,25,273.0137024,20.92013931,54.60404205,,25,415.7400513,32.75192261,43.98147964,,161.8006592,12.16669464
2021-12-02 12:39:00.000,2021-12-13 17:57:00.000,2021-12-10 10:13:00.000,247.7140961,25,272.1833496,20.86226845,54.6538887,,25,414.7251587,29.56400871,44.27083588,,161.9915771,12.26498127
2021-12-02 12:40:00.000,2021-12-13 18:00:00.000,2021-12-10 10:16:00.000,247.8646698,25,275.2011719,21.4120369,54.72790146,,25,416.1736755,23.71483231,44.57754517,,161.9996643,12.11497307
2021-12-02 12:41:00.000,2021-12-13 18:02:00.000,2021-12-10 10:20:00.000,247.089798,25,271.9110413,21.06481552,54.80140686,,25,413.9482422,32.1027298,44.52545929,,161.6130981,12.03664684
2021-12-02 12:42:00.000,2021-12-13 18:05:00.000,2021-12-10 10:23:00.000,247.788681,25,275.5542908,21.49884224,54.85375595,,25,389.203949,29.78673363,44.98842621,,168.0037842,9.435415268
2021-12-02 12:43:00.000,2021-12-13 18:07:00.000,2021-12-10 10:27:00.000,248.101181,25,273.853241,21.75926018,54.85816193,,25,390.9849854,25.96640968,45.08102036,,160.5055389,-0.600644052
2021-12-02 12:44:00.000,2021-12-13 18:10:00.000,2021-12-10 10:30:00.000,247.9963989,25,273.419342,21.75926018,54.72599411,,25,398.055603,29.57422447,44.76852036,,156.6863251,-0.606912196
2021-12-02 12:45:00.000,2021-12-13 18:13:00.000,2021-12-10 10:33:00.000,247.2561188,25,275.9060364,21.09375,54.67769241,,25,417.5192261,29.6808548,44.68170929,,156.1670074,-0.617332995
2021-12-02 12:46:00.000,2021-12-13 18:15:00.000,2021-12-14 11:17:00.000,247.1174469,25,273.4562683,21.12268448,54.65864563,,25,414.14505,29.66815186,44.51967621,,159.201889,-1.13725245
2021-12-02 12:47:00.000,2021-12-13 18:18:00.000,2021-12-14 11:20:00.000,247.5769196,25,274.1283264,20.7754631,54.64860535,,24.97509003,418.6122437,38.48098373,45.20833588,,159.6505432,-1.150063515
2021-12-02 12:48:00.000,2021-12-13 18:20:00.000,2021-12-14 11:23:00.000,247.831955,25,272.9563293,21.29629707,54.61099243,,25,414.9202576,36.07644653,44.98263931,,156.0998383,-1.161721706
2021-12-02 12:49:00.000,2021-12-13 18:23:00.000,2021-12-14 11:27:00.000,246.7740479,25,271.5010376,21.06481552,54.56351089,,24.94670296,412.9938354,27.1149044,45.06944656,,158.4998322,-1.161703467
2021-12-02 12:50:00.000,2021-12-13 18:25:00.000,2021-12-14 11:30:00.000,247.6380768,25,271.5368958,21.18055534,54.57263565,,25,398.1519165,25.98002815,45.19675827,,159.7722321,-1.136595845
2021-12-02 12:51:00.000,2021-12-13 18:28:00.000,2021-12-14 11:33:00.000,247.5497742,25,273.9485168,21.29629707,54.5552063,,25,399.2249756,35.80199051,44.54861069,,158.4014587,-1.154415846
2021-12-02 12:52:00.000,2021-12-13 18:30:00.000,2021-12-14 11:37:00.000,246.8764954,25,274.4490051,21.38310242,54.44065475,,24.9437542,412.4545288,38.76044846,45.04629517,,156.7867737,-1.135069966
2021-12-02 12:53:00.000,2021-12-13 18:33:00.000,2021-12-14 11:40:00.000,246.9102478,25,273.3048096,21.12268448,54.35559845,,25,419.2201538,35.61339569,44.61805344,,158.9365692,-1.140400529
2021-12-02 12:54:00.000,2021-12-13 18:35:00.000,2021-12-14 11:44:00.000,246.7673798,25,273.9822693,21.18055534,54.37498856,,25,417.1815186,35.66158295,44.92477036,,155.8784027,-0.550774932
2021-12-02 12:55:00.000,2021-12-13 18:38:00.000,2021-12-14 11:47:00.000,246.9302063,25,272.7229919,21.23842621,54.45785141,,25,444.4798889,32.65217209,45.01736069,,157.4627533,-0.666702449
2021-12-02 12:56:00.000,2021-12-13 18:40:00.000,2021-12-14 11:50:00.000,247.2093506,24.9706974,273.9729614,21.73032379,54.46400452,,0,418.5571289,24.19889259,44.78588104,,159.3876038,-0.68541044
2021-12-02 12:57:00.000,2021-12-13 18:43:00.000,2021-12-14 11:54:00.000,247.7483215,25,273.8330688,21.29629707,54.49912643,,0,419.0508118,24.16358566,42.8356514,,164.79776,12.05311394
2021-12-02 12:58:00.000,2021-12-13 18:46:00.000,2021-12-14 11:57:00.000,247.82547,24.96416855,273.684967,21.38310242,54.49829865,,0,416.1130066,24.26593208,37.90509033,,164.1991577,12.25802898
2021-12-02 12:59:00.000,2021-12-13 18:48:00.000,2021-12-14 12:00:00.000,248.0837708,25,272.9884033,21.78819466,54.490242,,0,417.9597778,24.32397652,36.8807869,,164.6004639,12.15373707
2021-12-02 13:00:00.000,2021-12-15 14:18:00.000,2021-12-14 12:04:00.000,246.8807068,25,273.3579407,21.32523155,54.50748825,,0,0.610623837,28.63568115,45.23727036,,164.4997711,12.17406273
2021-12-02 13:01:00.000,2021-12-15 14:20:00.000,2021-12-14 12:07:00.000,246.8771973,25,272.6060486,21.58564758,54.48778915,,0,0.611177087,28.3582592,43.78472137,,164.2045441,12.13808441
2021-12-02 13:02:00.000,2021-12-15 14:23:00.000,2021-12-14 12:10:00.000,248.0077057,25,274.1636047,21.06481552,54.54359436,,0,15.88421059,28.00074577,39.38657379,,163.8004456,12.12741756
2021-12-02 13:03:00.000,2021-12-15 14:25:00.000,2021-12-14 12:14:00.000,247.3968048,25,272.1717224,20.65972328,54.56728745,,0,279.7408142,27.72466278,37.82407379,,164.0204163,12.14150238
2021-12-02 13:04:00.000,2021-12-15 14:28:00.000,2021-12-14 12:17:00.000,247.6228943,25,273.4154663,21.20948982,54.5944252,,0,256.5961609,27.31986427,36.35995483,,163.7534637,12.16658592
2021-12-02 13:05:00.000,2021-12-15 14:30:00.000,2021-12-14 12:21:00.000,247.4029694,25,273.7935791,21.38310242,54.61405182,,0,256.1339722,27.29300308,35.44560242,,164.1003876,12.03069878
2021-12-02 13:06:00.000,2021-12-15 14:33:00.000,2021-12-14 12:24:00.000,246.793869,25,271.3590393,21.38310242,54.64443588,,0,256.4787598,27.03546524,32.77777863,,164.4902802,12.13497543
2021-12-02 13:07:00.000,2021-12-15 14:35:00.000,2021-12-14 12:27:00.000,247.1151733,25,274.5471497,21.20948982,54.60059357,,0,238.8829956,26.92735291,32.00810242,,164.0402985,12.07125759
2021-12-02 13:08:00.000,2021-12-15 14:38:00.000,2021-12-14 12:31:00.000,247.575119,25,271.8041382,22.07754707,54.5951004,,0,254.5491333,26.85034943,30.52662086,,162.9028931,12.12463665
2021-12-02 13:09:00.000,2021-12-15 14:41:00.000,2021-12-14 12:34:00.000,248.1083527,25,273.5355225,21.52777672,54.65678024,,0,260.371582,26.81523323,30.07522964,,163.0983887,12.14328098
2021-12-02 13:10:00.000,2021-12-15 14:43:00.000,2021-12-14 12:37:00.000,247.6406555,25,272.4691162,21.4120369,54.66685486,,0,260.2115173,26.76083374,29.64120483,,163.3135834,12.13506985
2021-12-02 13:11:00.000,2021-12-15 14:46:00.000,2021-12-14 12:41:00.000,247.4058685,25,274.5913086,21.29629707,54.78684235,,25,257.2462158,17.97297478,29.3692131,,163.4578094,12.23216724
2021-12-02 13:12:00.000,2021-12-15 14:48:00.000,2021-12-14 12:44:00.000,246.8513947,25,271.683136,21.52777672,54.86326981,,25,264.7546387,9.028020859,34.8379631,,163.5299683,12.0323391
2021-12-02 13:13:00.000,2021-12-15 14:51:00.000,2021-12-14 12:47:00.000,247.5507507,25,272.1112976,21.44097328,54.85545731,,24.96157837,271.4259644,-5.300916195,41.73611069,,162.8009796,12.15024471
2021-12-02 13:14:00.000,2021-12-15 14:53:00.000,2021-12-14 12:51:00.000,247.3951263,25,296.1925964,21.96180534,54.8276329,,24.9256897,273.7601624,11.97196674,43.42592621,,162.6008453,12.11126232
2021-12-02 13:15:00.000,2021-12-15 14:56:00.000,2021-12-14 12:54:00.000,248.1668549,25,275.1687622,21.70138931,54.93978882,,24.95220184,271.9940186,11.90867043,44.0856514,,162.7598114,12.17514133
2021-12-02 13:16:00.000,2021-12-15 14:58:00.000,2021-12-14 12:58:00.000,248.4290466,25,271.1169434,21.67245293,55.05356979,,25,271.4043579,3.939464569,44.80902863,,163.1295776,12.16854286
2021-12-02 13:17:00.000,2021-12-15 15:01:00.000,2021-12-14 13:01:00.000,248.7750549,25,271.4866638,21.61458206,54.96993256,,24.97619057,272.3774414,5.701059341,44.69329071,,163.0688477,12.17887115
2021-12-02 13:18:00.000,2021-12-15 15:03:00.000,2021-12-14 13:04:00.000,247.3949432,25,274.1742554,21.73032379,54.86791229,,24.82460594,269.2419128,0,44.94213104,,162.4338074,12.23610401
2021-12-02 13:19:00.000,2021-12-15 15:06:00.000,2021-12-14 13:08:00.000,246.9517517,25,273.5518188,21.58564758,54.80559921,,24.91415596,272.4183044,6.241000175,44.43865967,,162.5046539,12.2633791
2021-12-02 13:20:00.000,2021-12-15 15:08:00.000,2021-12-14 13:11:00.000,247.9131775,25,271.5966492,21.52777672,54.70417404,,24.9110508,270.2224731,3.921361923,44.56597137,,162.7777405,12.22143364
2021-12-02 13:21:00.000,2021-12-15 15:11:00.000,2021-12-14 13:14:00.000,247.7352295,25,273.3653564,21.18055534,54.65069962,,24.83743477,272.3032227,4.164624214,44.87268448,,162.0074615,12.17703724
2021-12-02 13:22:00.000,2021-12-15 15:14:00.000,2021-12-14 13:18:00.000,246.7275238,25,275.338562,21.20948982,54.61243057,,24.59732628,272.6755066,9.135191917,45.46875,,162.4062653,12.24165535
2021-12-02 13:23:00.000,2021-12-15 15:16:00.000,2021-12-14 13:21:00.000,247.6590576,25,272.7670898,21.5567131,54.56771851,,24.55388451,272.644165,6.056395054,45.63079071,,162.1747131,12.18857002
2021-12-02 13:24:00.000,2021-12-15 15:19:00.000,2021-12-14 13:24:00.000,248.1008301,25,272.9223633,21.4120369,54.48657608,,24.1913681,271.9525757,4.203811169,45.87963104,,162.5969696,12.04856777
2021-12-02 13:25:00.000,2021-12-15 15:21:00.000,2021-12-14 13:28:00.000,247.8699188,25,273.4345703,21.23842621,54.44158936,,24.19355202,272.4978333,6.486646652,44.95370483,,162.369278,12.22335815
2021-12-02 13:26:00.000,2021-12-15 15:24:00.000,2021-12-14 13:31:00.000,247.6339569,25,273.4302673,21.4120369,54.42723846,,23.93737984,270.0962219,9.080909729,45.46875,,162.6788177,12.15006638
2021-12-02 13:27:00.000,2021-12-15 15:26:00.000,2021-12-14 13:35:00.000,247.4488068,25,274.7863159,21.75926018,54.43736267,,23.88261795,273.7073975,0,45.24884033,,168.1916962,0.013241008
2021-12-02 13:28:00.000,2021-12-15 15:29:00.000,2021-12-14 13:38:00.000,246.9086304,25,273.7141724,21.49884224,54.42718124,,23.61352539,258.5231934,4.172342777,45.56713104,,162.1999054,-0.641083539
2021-12-02 13:29:00.000,2021-12-15 15:31:00.000,2021-12-15 18:26:00.000,247.6710205,25,273.1508789,21.73032379,54.41583633,,23.5062294,257.8146973,6.027458668,45.52083588,,162.9976196,12.26288986
2021-12-02 13:30:00.000,2021-12-15 15:34:00.000,2021-12-15 18:30:00.000,247.5581512,25,272.2277832,21.61458206,54.45346832,,23.39408112,259.3653259,11.99977875,44.62963104,,162.8004608,12.28562832
2021-12-02 13:31:00.000,2021-12-15 15:36:00.000,2021-12-15 18:33:00.000,247.0668182,25,274.0332947,22.39583206,54.43456268,,23.27970886,257.1033936,11.92086124,45.67708588,,162.901062,12.21111298
2021-12-02 13:32:00.000,2021-12-15 15:39:00.000,2021-12-15 18:36:00.000,248.1269073,25,283.5819092,22.13541794,54.4622612,,23.24150848,257.8726196,9.048651695,45.00579071,,169.7297211,-0.048279401
2021-12-02 13:33:00.000,2021-12-15 15:42:00.000,2021-12-15 18:40:00.000,247.0704956,25,283.1813049,21.46990776,54.48439407,,23.13936043,259.4404297,11.72229481,44.91897964,,162.1004486,-0.727054715
2021-12-02 13:34:00.000,2021-12-15 15:44:00.000,2021-12-15 18:43:00.000,247.4962769,25,283.6169434,22.91666794,54.58819962,,23.02142525,257.6606445,17.97208786,45.09838104,,158.3094482,-0.649456561
2021-12-02 13:35:00.000,2021-12-15 15:47:00.000,2021-12-15 18:46:00.000,247.0188446,25,283.0475464,21.64351845,54.72860718,,23.09964371,258.5116577,12.131423,44.99420929,,154.8599091,-0.674493849
2021-12-02 13:36:00.000,2021-12-15 15:49:00.000,2021-12-15 18:50:00.000,247.0092926,25,284.0281372,21.61458206,54.90265656,,22.84841156,260.0509338,9.52031517,44.8669014,,155.4801331,-0.664198101
2021-12-02 13:37:00.000,2021-12-15 15:52:00.000,2021-12-15 18:53:00.000,247.4651794,25,279.2069092,21.58564758,55.20331192,,22.86886024,257.1904907,12.06177139,44.98263931,,158.0966644,11.51473904
2021-12-02 13:38:00.000,2021-12-15 15:54:00.000,2021-12-15 18:57:00.000,247.2530212,25,273.6166382,21.70138931,55.3797493,,22.81983185,259.6707153,12.05341625,44.65856552,,162.401474,12.14249802
2021-12-02 13:39:00.000,2021-12-15 15:57:00.000,2021-12-15 19:00:00.000,245.6590576,25,273.6155701,22.39583206,55.46818924,,22.77917099,260.5169678,9.105658531,45.06365967,,161.8009796,12.30984879
2021-12-02 13:40:00.000,2021-12-15 15:59:00.000,2021-12-15 19:03:00.000,4.821143627,25,270.9008484,22.39583206,55.51979828,,22.88710594,287.6140442,4.111902714,44.69907379,,162.0063629,12.18133831
2021-12-02 13:41:00.000,2021-12-15 16:02:00.000,2021-12-15 19:07:00.000,0.347229064,25,194.7387695,22.39583206,56.24715805,,22.81852341,210.166626,15.0547924,45.29513931,,161.8009796,12.11695576
2021-12-02 13:42:00.000,2021-12-15 16:04:00.000,2021-12-15 19:10:00.000,0.347222298,25,191.622757,22.39583206,57.61249924,,22.98331833,167.6183014,17.964674,44.48495483,,161.9111328,12.04072571
2021-12-02 13:43:00.000,2021-12-15 16:07:00.000,2021-12-15 19:13:00.000,0.347222298,25,191.7344513,22.39583206,59.05681992,,22.98744583,0.61134243,12.18802452,45.16782379,,161.9002686,12.25897789
2021-12-02 13:44:00.000,2021-12-15 16:09:00.000,2021-12-15 19:17:00.000,0.347222298,25,191.3294525,22.39583206,60.16431808,,23.10896873,0.522234201,5.99508667,45.17361069,,161.6992188,12.21249962
2021-12-02 13:45:00.000,2021-12-15 16:12:00.000,2021-12-15 19:20:00.000,0.347222298,25,1.544071794,22.42476845,61.19011688,,23.00183678,0.525217712,14.66335201,45.34143448,,161.6093445,12.17685127
2021-12-02 13:46:00.000,2021-12-15 16:15:00.000,2021-12-15 19:23:00.000,0.347222298,0,0.612043023,22.48263931,62.16233063,,0,160.6470795,27.84244919,45.6018486,,162,12.29572296
2021-12-02 13:47:00.000,2021-12-15 16:17:00.000,2021-12-15 19:27:00.000,0.347222298,0,0.611690164,22.56944466,61.61927414,,0,0.611791372,27.60570335,43.27545929,,162.3071747,12.3726759
2021-12-02 13:48:00.000,2021-12-15 16:20:00.000,2021-12-15 19:30:00.000,0.347222298,0,0.611690164,22.62731552,60.88522339,,0,311.7966309,27.43629837,38.54745483,,162.3884735,12.20028782
2021-12-02 13:49:00.000,2021-12-15 16:22:00.000,2021-12-15 19:34:00.000,0.347222298,0,0.611690164,22.80092621,60.17357635,,0,368.7363586,27.37339211,37.47685242,,161.9781342,11.9984293
2021-12-02 13:50:00.000,2021-12-15 16:25:00.000,2021-12-15 19:37:00.000,0.347222298,0,0.611690164,22.91666794,59.42051697,,0,312.3670044,27.34107399,36.09375,,162.0994873,12.18103886
2021-12-02 13:51:00.000,2021-12-21 09:48:00.000,2021-12-15 19:40:00.000,0.347222298,0,0.611690164,22.85879707,58.64038849,,0,0.611690164,31.34362984,36.46990967,,161.7684631,12.16283607
2021-12-02 13:52:00.000,2021-12-21 09:51:00.000,2021-12-15 19:44:00.000,0.347222298,0,0.611690164,22.59837914,58.37130737,,0,0.611690164,31.26627541,36.2442131,,161.6994171,12.08327675
2021-12-06 09:23:00.000,2021-12-21 09:53:00.000,2021-12-15 19:47:00.000,149.0818939,0,348.3299255,17.91087914,60.35316849,,0,223.0113068,30.95499802,33.96412277,,161.6874695,12.28239632
2021-12-06 09:24:00.000,2021-12-21 09:56:00.000,2021-12-15 19:50:00.000,148.2743378,0,330.1424561,17.99768448,60.80239868,,0,8.074104309,30.79199409,31.17477036,,162.1643219,12.26641083
2021-12-06 09:25:00.000,2021-12-21 09:58:00.000,2021-12-15 19:54:00.000,0.626911879,0,329.1618042,18.14236069,61.29513168,,0,231.9439392,30.7008152,29.45022964,,161.9011993,12.2326231
